Ocean,Species,Stock,Year,Variable,Value,Model,Run,RFMO
Indian,SKJ,Indian,1973,Bratio,3.81812,SS3,23,IOTC
Indian,SKJ,Indian,1974,Bratio,3.80832,SS3,23,IOTC
Indian,SKJ,Indian,1975,Bratio,3.78788,SS3,23,IOTC
Indian,SKJ,Indian,1976,Bratio,3.79367,SS3,23,IOTC
Indian,SKJ,Indian,1977,Bratio,3.78778,SS3,23,IOTC
Indian,SKJ,Indian,1978,Bratio,3.78748,SS3,23,IOTC
Indian,SKJ,Indian,1979,Bratio,3.79357,SS3,23,IOTC
Indian,SKJ,Indian,1980,Bratio,3.79165,SS3,23,IOTC
Indian,SKJ,Indian,1981,Bratio,3.78147,SS3,23,IOTC
Indian,SKJ,Indian,1982,Bratio,3.77024,SS3,23,IOTC
Indian,SKJ,Indian,1983,Bratio,3.75924,SS3,23,IOTC
Indian,SKJ,Indian,1984,Bratio,3.77134,SS3,23,IOTC
Indian,SKJ,Indian,1985,Bratio,4.1161,SS3,23,IOTC
Indian,SKJ,Indian,1986,Bratio,4.02219,SS3,23,IOTC
Indian,SKJ,Indian,1987,Bratio,3.46618,SS3,23,IOTC
Indian,SKJ,Indian,1988,Bratio,3.62538,SS3,23,IOTC
Indian,SKJ,Indian,1989,Bratio,3.56711,SS3,23,IOTC
Indian,SKJ,Indian,1990,Bratio,3.30181,SS3,23,IOTC
Indian,SKJ,Indian,1991,Bratio,3.38278,SS3,23,IOTC
Indian,SKJ,Indian,1992,Bratio,3.5096,SS3,23,IOTC
Indian,SKJ,Indian,1993,Bratio,3.3504,SS3,23,IOTC
Indian,SKJ,Indian,1994,Bratio,3.24518,SS3,23,IOTC
Indian,SKJ,Indian,1995,Bratio,3.09976,SS3,23,IOTC
Indian,SKJ,Indian,1996,Bratio,2.81313,SS3,23,IOTC
Indian,SKJ,Indian,1997,Bratio,2.48977,SS3,23,IOTC
Indian,SKJ,Indian,1998,Bratio,2.21638,SS3,23,IOTC
Indian,SKJ,Indian,1999,Bratio,2.67248,SS3,23,IOTC
Indian,SKJ,Indian,2000,Bratio,2.94687,SS3,23,IOTC
Indian,SKJ,Indian,2001,Bratio,2.7602,SS3,23,IOTC
Indian,SKJ,Indian,2002,Bratio,2.93267,SS3,23,IOTC
Indian,SKJ,Indian,2003,Bratio,2.845,SS3,23,IOTC
Indian,SKJ,Indian,2004,Bratio,2.6098,SS3,23,IOTC
Indian,SKJ,Indian,2005,Bratio,2.87156,SS3,23,IOTC
Indian,SKJ,Indian,2006,Bratio,2.81668,SS3,23,IOTC
Indian,SKJ,Indian,2007,Bratio,2.0022,SS3,23,IOTC
Indian,SKJ,Indian,2008,Bratio,1.68005,SS3,23,IOTC
Indian,SKJ,Indian,2009,Bratio,1.82953,SS3,23,IOTC
Indian,SKJ,Indian,2010,Bratio,1.90286,SS3,23,IOTC
Indian,SKJ,Indian,2011,Bratio,1.75852,SS3,23,IOTC
Indian,SKJ,Indian,2012,Bratio,1.47972,SS3,23,IOTC
Indian,SKJ,Indian,2013,Bratio,1.48312,SS3,23,IOTC
Indian,SKJ,Indian,2014,Bratio,1.56229,SS3,23,IOTC
Indian,SKJ,Indian,2015,Bratio,1.46594,SS3,23,IOTC
Indian,SKJ,Indian,2016,Bratio,1.5292,SS3,23,IOTC
Indian,SKJ,Indian,1950,Bratio,3.82031,SS3,24,IOTC
Indian,SKJ,Indian,1951,Bratio,3.80531,SS3,24,IOTC
Indian,SKJ,Indian,1952,Bratio,3.79233,SS3,24,IOTC
Indian,SKJ,Indian,1953,Bratio,3.78578,SS3,24,IOTC
Indian,SKJ,Indian,1954,Bratio,3.78164,SS3,24,IOTC
Indian,SKJ,Indian,1955,Bratio,3.77857,SS3,24,IOTC
Indian,SKJ,Indian,1956,Bratio,3.77658,SS3,24,IOTC
Indian,SKJ,Indian,1957,Bratio,3.77471,SS3,24,IOTC
Indian,SKJ,Indian,1958,Bratio,3.77142,SS3,24,IOTC
Indian,SKJ,Indian,1959,Bratio,3.77081,SS3,24,IOTC
Indian,SKJ,Indian,1960,Bratio,3.77049,SS3,24,IOTC
Indian,SKJ,Indian,1961,Bratio,3.77077,SS3,24,IOTC
Indian,SKJ,Indian,1962,Bratio,3.77116,SS3,24,IOTC
Indian,SKJ,Indian,1963,Bratio,3.76817,SS3,24,IOTC
Indian,SKJ,Indian,1964,Bratio,3.763,SS3,24,IOTC
Indian,SKJ,Indian,1965,Bratio,3.75872,SS3,24,IOTC
Indian,SKJ,Indian,1966,Bratio,3.74823,SS3,24,IOTC
Indian,SKJ,Indian,1967,Bratio,3.73504,SS3,24,IOTC
Indian,SKJ,Indian,1968,Bratio,3.72439,SS3,24,IOTC
Indian,SKJ,Indian,1969,Bratio,3.71915,SS3,24,IOTC
Indian,SKJ,Indian,1970,Bratio,3.71325,SS3,24,IOTC
Indian,SKJ,Indian,1971,Bratio,3.70051,SS3,24,IOTC
Indian,SKJ,Indian,1972,Bratio,3.69553,SS3,24,IOTC
Indian,SKJ,Indian,1973,Bratio,3.70257,SS3,24,IOTC
Indian,SKJ,Indian,1974,Bratio,3.69296,SS3,24,IOTC
Indian,SKJ,Indian,1975,Bratio,3.67255,SS3,24,IOTC
Indian,SKJ,Indian,1976,Bratio,3.6778,SS3,24,IOTC
Indian,SKJ,Indian,1977,Bratio,3.67194,SS3,24,IOTC
Indian,SKJ,Indian,1978,Bratio,3.67155,SS3,24,IOTC
Indian,SKJ,Indian,1979,Bratio,3.67755,SS3,24,IOTC
Indian,SKJ,Indian,1980,Bratio,3.67574,SS3,24,IOTC
Indian,SKJ,Indian,1981,Bratio,3.66567,SS3,24,IOTC
Indian,SKJ,Indian,1982,Bratio,3.65436,SS3,24,IOTC
Indian,SKJ,Indian,1983,Bratio,3.64312,SS3,24,IOTC
Indian,SKJ,Indian,1984,Bratio,3.65304,SS3,24,IOTC
Indian,SKJ,Indian,1985,Bratio,3.9134,SS3,24,IOTC
Indian,SKJ,Indian,1986,Bratio,3.81407,SS3,24,IOTC
Indian,SKJ,Indian,1987,Bratio,3.30763,SS3,24,IOTC
Indian,SKJ,Indian,1988,Bratio,3.39997,SS3,24,IOTC
Indian,SKJ,Indian,1989,Bratio,3.36334,SS3,24,IOTC
Indian,SKJ,Indian,1990,Bratio,3.12533,SS3,24,IOTC
Indian,SKJ,Indian,1991,Bratio,3.18739,SS3,24,IOTC
Indian,SKJ,Indian,1992,Bratio,3.30087,SS3,24,IOTC
Indian,SKJ,Indian,1993,Bratio,3.16129,SS3,24,IOTC
Indian,SKJ,Indian,1994,Bratio,3.05216,SS3,24,IOTC
Indian,SKJ,Indian,1995,Bratio,2.90864,SS3,24,IOTC
Indian,SKJ,Indian,1996,Bratio,2.64405,SS3,24,IOTC
Indian,SKJ,Indian,1997,Bratio,2.34551,SS3,24,IOTC
Indian,SKJ,Indian,1998,Bratio,2.08578,SS3,24,IOTC
Indian,SKJ,Indian,1999,Bratio,2.48825,SS3,24,IOTC
Indian,SKJ,Indian,2000,Bratio,2.7513,SS3,24,IOTC
Indian,SKJ,Indian,2001,Bratio,2.59667,SS3,24,IOTC
Indian,SKJ,Indian,2002,Bratio,2.73931,SS3,24,IOTC
Indian,SKJ,Indian,2003,Bratio,2.65976,SS3,24,IOTC
Indian,SKJ,Indian,2004,Bratio,2.44592,SS3,24,IOTC
Indian,SKJ,Indian,2005,Bratio,2.6813,SS3,24,IOTC
Indian,SKJ,Indian,2006,Bratio,2.63458,SS3,24,IOTC
Indian,SKJ,Indian,2007,Bratio,1.88434,SS3,24,IOTC
Indian,SKJ,Indian,2008,Bratio,1.5643,SS3,24,IOTC
Indian,SKJ,Indian,2009,Bratio,1.68938,SS3,24,IOTC
Indian,SKJ,Indian,2010,Bratio,1.76392,SS3,24,IOTC
Indian,SKJ,Indian,2011,Bratio,1.63866,SS3,24,IOTC
Indian,SKJ,Indian,2012,Bratio,1.38443,SS3,24,IOTC
Indian,SKJ,Indian,2013,Bratio,1.38181,SS3,24,IOTC
Indian,SKJ,Indian,2014,Bratio,1.44934,SS3,24,IOTC
Indian,SKJ,Indian,2015,Bratio,1.37226,SS3,24,IOTC
Indian,SKJ,Indian,2016,Bratio,1.4136,SS3,24,IOTC
Indian,SKJ,Indian,1950,Bratio,5.28224,SS3,25,IOTC
Indian,SKJ,Indian,1951,Bratio,5.26369,SS3,25,IOTC
Indian,SKJ,Indian,1952,Bratio,5.2479,SS3,25,IOTC
Indian,SKJ,Indian,1953,Bratio,5.23954,SS3,25,IOTC
Indian,SKJ,Indian,1954,Bratio,5.2337,SS3,25,IOTC
Indian,SKJ,Indian,1955,Bratio,5.22934,SS3,25,IOTC
Indian,SKJ,Indian,1956,Bratio,5.22653,SS3,25,IOTC
Indian,SKJ,Indian,1957,Bratio,5.22397,SS3,25,IOTC
Indian,SKJ,Indian,1958,Bratio,5.21973,SS3,25,IOTC
Indian,SKJ,Indian,1959,Bratio,5.21885,SS3,25,IOTC
Indian,SKJ,Indian,1960,Bratio,5.21826,SS3,25,IOTC
Indian,SKJ,Indian,1961,Bratio,5.21853,SS3,25,IOTC
Indian,SKJ,Indian,1962,Bratio,5.21898,SS3,25,IOTC
Indian,SKJ,Indian,1963,Bratio,5.21529,SS3,25,IOTC
Indian,SKJ,Indian,1964,Bratio,5.20901,SS3,25,IOTC
Indian,SKJ,Indian,1965,Bratio,5.20372,SS3,25,IOTC
Indian,SKJ,Indian,1966,Bratio,5.19057,SS3,25,IOTC
Indian,SKJ,Indian,1967,Bratio,5.17417,SS3,25,IOTC
Indian,SKJ,Indian,1968,Bratio,5.16077,SS3,25,IOTC
Indian,SKJ,Indian,1969,Bratio,5.15379,SS3,25,IOTC
Indian,SKJ,Indian,1970,Bratio,5.14587,SS3,25,IOTC
Indian,SKJ,Indian,1971,Bratio,5.12941,SS3,25,IOTC
Indian,SKJ,Indian,1972,Bratio,5.12311,SS3,25,IOTC
Indian,SKJ,Indian,1973,Bratio,5.13183,SS3,25,IOTC
Indian,SKJ,Indian,1974,Bratio,5.11949,SS3,25,IOTC
Indian,SKJ,Indian,1975,Bratio,5.09451,SS3,25,IOTC
Indian,SKJ,Indian,1976,Bratio,5.10118,SS3,25,IOTC
Indian,SKJ,Indian,1977,Bratio,5.09308,SS3,25,IOTC
Indian,SKJ,Indian,1978,Bratio,5.09233,SS3,25,IOTC
Indian,SKJ,Indian,1979,Bratio,5.09944,SS3,25,IOTC
Indian,SKJ,Indian,1980,Bratio,5.09693,SS3,25,IOTC
Indian,SKJ,Indian,1981,Bratio,5.08458,SS3,25,IOTC
Indian,SKJ,Indian,1982,Bratio,5.07099,SS3,25,IOTC
Indian,SKJ,Indian,1983,Bratio,5.0575,SS3,25,IOTC
Indian,SKJ,Indian,1984,Bratio,5.04913,SS3,25,IOTC
Indian,SKJ,Indian,1985,Bratio,5.6976,SS3,25,IOTC
Indian,SKJ,Indian,1986,Bratio,5.70878,SS3,25,IOTC
Indian,SKJ,Indian,1987,Bratio,4.84212,SS3,25,IOTC
Indian,SKJ,Indian,1988,Bratio,5.23448,SS3,25,IOTC
Indian,SKJ,Indian,1989,Bratio,5.17672,SS3,25,IOTC
Indian,SKJ,Indian,1990,Bratio,4.64841,SS3,25,IOTC
Indian,SKJ,Indian,1991,Bratio,4.86795,SS3,25,IOTC
Indian,SKJ,Indian,1992,Bratio,5.0351,SS3,25,IOTC
Indian,SKJ,Indian,1993,Bratio,4.74944,SS3,25,IOTC
Indian,SKJ,Indian,1994,Bratio,4.64294,SS3,25,IOTC
Indian,SKJ,Indian,1995,Bratio,4.49322,SS3,25,IOTC
Indian,SKJ,Indian,1996,Bratio,4.06338,SS3,25,IOTC
Indian,SKJ,Indian,1997,Bratio,3.58434,SS3,25,IOTC
Indian,SKJ,Indian,1998,Bratio,3.20916,SS3,25,IOTC
Indian,SKJ,Indian,1999,Bratio,3.84413,SS3,25,IOTC
Indian,SKJ,Indian,2000,Bratio,4.22307,SS3,25,IOTC
Indian,SKJ,Indian,2001,Bratio,3.84849,SS3,25,IOTC
Indian,SKJ,Indian,2002,Bratio,4.15216,SS3,25,IOTC
Indian,SKJ,Indian,2003,Bratio,4.13417,SS3,25,IOTC
Indian,SKJ,Indian,2004,Bratio,3.73605,SS3,25,IOTC
Indian,SKJ,Indian,2005,Bratio,4.12343,SS3,25,IOTC
Indian,SKJ,Indian,2006,Bratio,4.0556,SS3,25,IOTC
Indian,SKJ,Indian,2007,Bratio,2.80407,SS3,25,IOTC
Indian,SKJ,Indian,2008,Bratio,2.34675,SS3,25,IOTC
Indian,SKJ,Indian,2009,Bratio,2.66318,SS3,25,IOTC
Indian,SKJ,Indian,2010,Bratio,2.80978,SS3,25,IOTC
Indian,SKJ,Indian,2011,Bratio,2.57186,SS3,25,IOTC
Indian,SKJ,Indian,2012,Bratio,2.13259,SS3,25,IOTC
Indian,SKJ,Indian,2013,Bratio,2.11793,SS3,25,IOTC
Indian,SKJ,Indian,2014,Bratio,2.25548,SS3,25,IOTC
Indian,SKJ,Indian,2015,Bratio,2.08126,SS3,25,IOTC
Indian,SKJ,Indian,2016,Bratio,2.21243,SS3,25,IOTC
Indian,SKJ,Indian,1950,Bratio,5.25499,SS3,26,IOTC
Indian,SKJ,Indian,1951,Bratio,5.23519,SS3,26,IOTC
Indian,SKJ,Indian,1952,Bratio,5.21836,SS3,26,IOTC
Indian,SKJ,Indian,1953,Bratio,5.20946,SS3,26,IOTC
Indian,SKJ,Indian,1954,Bratio,5.20326,SS3,26,IOTC
Indian,SKJ,Indian,1955,Bratio,5.19862,SS3,26,IOTC
Indian,SKJ,Indian,1956,Bratio,5.19562,SS3,26,IOTC
Indian,SKJ,Indian,1957,Bratio,5.19289,SS3,26,IOTC
Indian,SKJ,Indian,1958,Bratio,5.18836,SS3,26,IOTC
Indian,SKJ,Indian,1959,Bratio,5.18743,SS3,26,IOTC
Indian,SKJ,Indian,1960,Bratio,5.18681,SS3,26,IOTC
Indian,SKJ,Indian,1961,Bratio,5.1871,SS3,26,IOTC
Indian,SKJ,Indian,1962,Bratio,5.18756,SS3,26,IOTC
Indian,SKJ,Indian,1963,Bratio,5.18359,SS3,26,IOTC
Indian,SKJ,Indian,1964,Bratio,5.17685,SS3,26,IOTC
Indian,SKJ,Indian,1965,Bratio,5.17119,SS3,26,IOTC
Indian,SKJ,Indian,1966,Bratio,5.15717,SS3,26,IOTC
Indian,SKJ,Indian,1967,Bratio,5.13969,SS3,26,IOTC
Indian,SKJ,Indian,1968,Bratio,5.12542,SS3,26,IOTC
Indian,SKJ,Indian,1969,Bratio,5.11799,SS3,26,IOTC
Indian,SKJ,Indian,1970,Bratio,5.10954,SS3,26,IOTC
Indian,SKJ,Indian,1971,Bratio,5.09199,SS3,26,IOTC
Indian,SKJ,Indian,1972,Bratio,5.08536,SS3,26,IOTC
Indian,SKJ,Indian,1973,Bratio,5.09468,SS3,26,IOTC
Indian,SKJ,Indian,1974,Bratio,5.0814,SS3,26,IOTC
Indian,SKJ,Indian,1975,Bratio,5.05465,SS3,26,IOTC
Indian,SKJ,Indian,1976,Bratio,5.06176,SS3,26,IOTC
Indian,SKJ,Indian,1977,Bratio,5.05307,SS3,26,IOTC
Indian,SKJ,Indian,1978,Bratio,5.05221,SS3,26,IOTC
Indian,SKJ,Indian,1979,Bratio,5.05977,SS3,26,IOTC
Indian,SKJ,Indian,1980,Bratio,5.05709,SS3,26,IOTC
Indian,SKJ,Indian,1981,Bratio,5.04392,SS3,26,IOTC
Indian,SKJ,Indian,1982,Bratio,5.0294,SS3,26,IOTC
Indian,SKJ,Indian,1983,Bratio,5.01495,SS3,26,IOTC
Indian,SKJ,Indian,1984,Bratio,4.99317,SS3,26,IOTC
Indian,SKJ,Indian,1985,Bratio,5.54806,SS3,26,IOTC
Indian,SKJ,Indian,1986,Bratio,5.51158,SS3,26,IOTC
Indian,SKJ,Indian,1987,Bratio,4.67148,SS3,26,IOTC
Indian,SKJ,Indian,1988,Bratio,5.03971,SS3,26,IOTC
Indian,SKJ,Indian,1989,Bratio,4.98107,SS3,26,IOTC
Indian,SKJ,Indian,1990,Bratio,4.46935,SS3,26,IOTC
Indian,SKJ,Indian,1991,Bratio,4.68367,SS3,26,IOTC
Indian,SKJ,Indian,1992,Bratio,4.84952,SS3,26,IOTC
Indian,SKJ,Indian,1993,Bratio,4.57363,SS3,26,IOTC
Indian,SKJ,Indian,1994,Bratio,4.46274,SS3,26,IOTC
Indian,SKJ,Indian,1995,Bratio,4.30969,SS3,26,IOTC
Indian,SKJ,Indian,1996,Bratio,3.89044,SS3,26,IOTC
Indian,SKJ,Indian,1997,Bratio,3.42821,SS3,26,IOTC
Indian,SKJ,Indian,1998,Bratio,3.06896,SS3,26,IOTC
Indian,SKJ,Indian,1999,Bratio,3.69692,SS3,26,IOTC
Indian,SKJ,Indian,2000,Bratio,4.06762,SS3,26,IOTC
Indian,SKJ,Indian,2001,Bratio,3.69994,SS3,26,IOTC
Indian,SKJ,Indian,2002,Bratio,3.99627,SS3,26,IOTC
Indian,SKJ,Indian,2003,Bratio,3.96396,SS3,26,IOTC
Indian,SKJ,Indian,2004,Bratio,3.56157,SS3,26,IOTC
Indian,SKJ,Indian,2005,Bratio,3.95476,SS3,26,IOTC
Indian,SKJ,Indian,2006,Bratio,3.9221,SS3,26,IOTC
Indian,SKJ,Indian,2007,Bratio,2.6971,SS3,26,IOTC
Indian,SKJ,Indian,2008,Bratio,2.24873,SS3,26,IOTC
Indian,SKJ,Indian,2009,Bratio,2.54783,SS3,26,IOTC
Indian,SKJ,Indian,2010,Bratio,2.67867,SS3,26,IOTC
Indian,SKJ,Indian,2011,Bratio,2.44618,SS3,26,IOTC
Indian,SKJ,Indian,2012,Bratio,2.02758,SS3,26,IOTC
Indian,SKJ,Indian,2013,Bratio,2.03518,SS3,26,IOTC
Indian,SKJ,Indian,2014,Bratio,2.17263,SS3,26,IOTC
Indian,SKJ,Indian,2015,Bratio,2.00475,SS3,26,IOTC
Indian,SKJ,Indian,2016,Bratio,2.12282,SS3,26,IOTC
Indian,SKJ,Indian,1950,Bratio,5.14698,SS3,27,IOTC
Indian,SKJ,Indian,1951,Bratio,5.12204,SS3,27,IOTC
Indian,SKJ,Indian,1952,Bratio,5.10104,SS3,27,IOTC
Indian,SKJ,Indian,1953,Bratio,5.09002,SS3,27,IOTC
Indian,SKJ,Indian,1954,Bratio,5.08229,SS3,27,IOTC
Indian,SKJ,Indian,1955,Bratio,5.07651,SS3,27,IOTC
Indian,SKJ,Indian,1956,Bratio,5.0728,SS3,27,IOTC
Indian,SKJ,Indian,1957,Bratio,5.06942,SS3,27,IOTC
Indian,SKJ,Indian,1958,Bratio,5.06376,SS3,27,IOTC
Indian,SKJ,Indian,1959,Bratio,5.06261,SS3,27,IOTC
Indian,SKJ,Indian,1960,Bratio,5.06184,SS3,27,IOTC
Indian,SKJ,Indian,1961,Bratio,5.06224,SS3,27,IOTC
Indian,SKJ,Indian,1962,Bratio,5.06289,SS3,27,IOTC
Indian,SKJ,Indian,1963,Bratio,5.05801,SS3,27,IOTC
Indian,SKJ,Indian,1964,Bratio,5.04969,SS3,27,IOTC
Indian,SKJ,Indian,1965,Bratio,5.04272,SS3,27,IOTC
Indian,SKJ,Indian,1966,Bratio,5.02512,SS3,27,IOTC
Indian,SKJ,Indian,1967,Bratio,5.00322,SS3,27,IOTC
Indian,SKJ,Indian,1968,Bratio,4.98538,SS3,27,IOTC
Indian,SKJ,Indian,1969,Bratio,4.97616,SS3,27,IOTC
Indian,SKJ,Indian,1970,Bratio,4.96561,SS3,27,IOTC
Indian,SKJ,Indian,1971,Bratio,4.94334,SS3,27,IOTC
Indian,SKJ,Indian,1972,Bratio,4.93491,SS3,27,IOTC
Indian,SKJ,Indian,1973,Bratio,4.94688,SS3,27,IOTC
Indian,SKJ,Indian,1974,Bratio,4.93043,SS3,27,IOTC
Indian,SKJ,Indian,1975,Bratio,4.89724,SS3,27,IOTC
Indian,SKJ,Indian,1976,Bratio,4.90653,SS3,27,IOTC
Indian,SKJ,Indian,1977,Bratio,4.89576,SS3,27,IOTC
Indian,SKJ,Indian,1978,Bratio,4.89495,SS3,27,IOTC
Indian,SKJ,Indian,1979,Bratio,4.90449,SS3,27,IOTC
Indian,SKJ,Indian,1980,Bratio,4.90105,SS3,27,IOTC
Indian,SKJ,Indian,1981,Bratio,4.88441,SS3,27,IOTC
Indian,SKJ,Indian,1982,Bratio,4.86637,SS3,27,IOTC
Indian,SKJ,Indian,1983,Bratio,4.84867,SS3,27,IOTC
Indian,SKJ,Indian,1984,Bratio,4.7569,SS3,27,IOTC
Indian,SKJ,Indian,1985,Bratio,4.91598,SS3,27,IOTC
Indian,SKJ,Indian,1986,Bratio,4.68106,SS3,27,IOTC
Indian,SKJ,Indian,1987,Bratio,3.96843,SS3,27,IOTC
Indian,SKJ,Indian,1988,Bratio,4.23516,SS3,27,IOTC
Indian,SKJ,Indian,1989,Bratio,4.17312,SS3,27,IOTC
Indian,SKJ,Indian,1990,Bratio,3.744,SS3,27,IOTC
Indian,SKJ,Indian,1991,Bratio,3.93422,SS3,27,IOTC
Indian,SKJ,Indian,1992,Bratio,4.09823,SS3,27,IOTC
Indian,SKJ,Indian,1993,Bratio,3.86952,SS3,27,IOTC
Indian,SKJ,Indian,1994,Bratio,3.74411,SS3,27,IOTC
Indian,SKJ,Indian,1995,Bratio,3.58084,SS3,27,IOTC
Indian,SKJ,Indian,1996,Bratio,3.20963,SS3,27,IOTC
Indian,SKJ,Indian,1997,Bratio,2.82485,SS3,27,IOTC
Indian,SKJ,Indian,1998,Bratio,2.54235,SS3,27,IOTC
Indian,SKJ,Indian,1999,Bratio,3.16762,SS3,27,IOTC
Indian,SKJ,Indian,2000,Bratio,3.51004,SS3,27,IOTC
Indian,SKJ,Indian,2001,Bratio,3.16516,SS3,27,IOTC
Indian,SKJ,Indian,2002,Bratio,3.44872,SS3,27,IOTC
Indian,SKJ,Indian,2003,Bratio,3.37456,SS3,27,IOTC
Indian,SKJ,Indian,2004,Bratio,2.95102,SS3,27,IOTC
Indian,SKJ,Indian,2005,Bratio,3.2595,SS3,27,IOTC
Indian,SKJ,Indian,2006,Bratio,3.278,SS3,27,IOTC
Indian,SKJ,Indian,2007,Bratio,2.28678,SS3,27,IOTC
Indian,SKJ,Indian,2008,Bratio,1.97564,SS3,27,IOTC
Indian,SKJ,Indian,2009,Bratio,2.18693,SS3,27,IOTC
Indian,SKJ,Indian,2010,Bratio,2.20904,SS3,27,IOTC
Indian,SKJ,Indian,2011,Bratio,1.98671,SS3,27,IOTC
Indian,SKJ,Indian,2012,Bratio,1.65674,SS3,27,IOTC
Indian,SKJ,Indian,2013,Bratio,1.73994,SS3,27,IOTC
Indian,SKJ,Indian,2014,Bratio,1.86672,SS3,27,IOTC
Indian,SKJ,Indian,2015,Bratio,1.73745,SS3,27,IOTC
Indian,SKJ,Indian,2016,Bratio,1.81101,SS3,27,IOTC
Indian,SKJ,Indian,1950,Bratio,5.14488,SS3,28,IOTC
Indian,SKJ,Indian,1951,Bratio,5.11992,SS3,28,IOTC
Indian,SKJ,Indian,1952,Bratio,5.09892,SS3,28,IOTC
Indian,SKJ,Indian,1953,Bratio,5.08789,SS3,28,IOTC
Indian,SKJ,Indian,1954,Bratio,5.08016,SS3,28,IOTC
Indian,SKJ,Indian,1955,Bratio,5.07439,SS3,28,IOTC
Indian,SKJ,Indian,1956,Bratio,5.07067,SS3,28,IOTC
Indian,SKJ,Indian,1957,Bratio,5.06729,SS3,28,IOTC
Indian,SKJ,Indian,1958,Bratio,5.06163,SS3,28,IOTC
Indian,SKJ,Indian,1959,Bratio,5.06048,SS3,28,IOTC
Indian,SKJ,Indian,1960,Bratio,5.0597,SS3,28,IOTC
Indian,SKJ,Indian,1961,Bratio,5.06011,SS3,28,IOTC
Indian,SKJ,Indian,1962,Bratio,5.06076,SS3,28,IOTC
Indian,SKJ,Indian,1963,Bratio,5.05588,SS3,28,IOTC
Indian,SKJ,Indian,1964,Bratio,5.04756,SS3,28,IOTC
Indian,SKJ,Indian,1965,Bratio,5.04059,SS3,28,IOTC
Indian,SKJ,Indian,1966,Bratio,5.02298,SS3,28,IOTC
Indian,SKJ,Indian,1967,Bratio,5.00108,SS3,28,IOTC
Indian,SKJ,Indian,1968,Bratio,4.98322,SS3,28,IOTC
Indian,SKJ,Indian,1969,Bratio,4.974,SS3,28,IOTC
Indian,SKJ,Indian,1970,Bratio,4.96345,SS3,28,IOTC
Indian,SKJ,Indian,1971,Bratio,4.94116,SS3,28,IOTC
Indian,SKJ,Indian,1972,Bratio,4.93273,SS3,28,IOTC
Indian,SKJ,Indian,1973,Bratio,4.94471,SS3,28,IOTC
Indian,SKJ,Indian,1974,Bratio,4.92826,SS3,28,IOTC
Indian,SKJ,Indian,1975,Bratio,4.89506,SS3,28,IOTC
Indian,SKJ,Indian,1976,Bratio,4.90436,SS3,28,IOTC
Indian,SKJ,Indian,1977,Bratio,4.89359,SS3,28,IOTC
Indian,SKJ,Indian,1978,Bratio,4.89278,SS3,28,IOTC
Indian,SKJ,Indian,1979,Bratio,4.90233,SS3,28,IOTC
Indian,SKJ,Indian,1980,Bratio,4.89888,SS3,28,IOTC
Indian,SKJ,Indian,1981,Bratio,4.88223,SS3,28,IOTC
Indian,SKJ,Indian,1982,Bratio,4.86419,SS3,28,IOTC
Indian,SKJ,Indian,1983,Bratio,4.8465,SS3,28,IOTC
Indian,SKJ,Indian,1984,Bratio,4.75258,SS3,28,IOTC
Indian,SKJ,Indian,1985,Bratio,4.9077,SS3,28,IOTC
Indian,SKJ,Indian,1986,Bratio,4.67228,SS3,28,IOTC
Indian,SKJ,Indian,1987,Bratio,3.96047,SS3,28,IOTC
Indian,SKJ,Indian,1988,Bratio,4.22659,SS3,28,IOTC
Indian,SKJ,Indian,1989,Bratio,4.16646,SS3,28,IOTC
Indian,SKJ,Indian,1990,Bratio,3.73758,SS3,28,IOTC
Indian,SKJ,Indian,1991,Bratio,3.92906,SS3,28,IOTC
Indian,SKJ,Indian,1992,Bratio,4.09336,SS3,28,IOTC
Indian,SKJ,Indian,1993,Bratio,3.86513,SS3,28,IOTC
Indian,SKJ,Indian,1994,Bratio,3.73951,SS3,28,IOTC
Indian,SKJ,Indian,1995,Bratio,3.57581,SS3,28,IOTC
Indian,SKJ,Indian,1996,Bratio,3.20516,SS3,28,IOTC
Indian,SKJ,Indian,1997,Bratio,2.82127,SS3,28,IOTC
Indian,SKJ,Indian,1998,Bratio,2.53978,SS3,28,IOTC
Indian,SKJ,Indian,1999,Bratio,3.16664,SS3,28,IOTC
Indian,SKJ,Indian,2000,Bratio,3.50944,SS3,28,IOTC
Indian,SKJ,Indian,2001,Bratio,3.16392,SS3,28,IOTC
Indian,SKJ,Indian,2002,Bratio,3.44805,SS3,28,IOTC
Indian,SKJ,Indian,2003,Bratio,3.37425,SS3,28,IOTC
Indian,SKJ,Indian,2004,Bratio,2.94943,SS3,28,IOTC
Indian,SKJ,Indian,2005,Bratio,3.26508,SS3,28,IOTC
Indian,SKJ,Indian,2006,Bratio,3.28472,SS3,28,IOTC
Indian,SKJ,Indian,2007,Bratio,2.29098,SS3,28,IOTC
Indian,SKJ,Indian,2008,Bratio,1.97569,SS3,28,IOTC
Indian,SKJ,Indian,2009,Bratio,2.18294,SS3,28,IOTC
Indian,SKJ,Indian,2010,Bratio,2.20732,SS3,28,IOTC
Indian,SKJ,Indian,2011,Bratio,1.98654,SS3,28,IOTC
Indian,SKJ,Indian,2012,Bratio,1.65679,SS3,28,IOTC
Indian,SKJ,Indian,2013,Bratio,1.74031,SS3,28,IOTC
Indian,SKJ,Indian,2014,Bratio,1.86747,SS3,28,IOTC
